duration_ms,function_name,path,request_id,timestamp,memory_limit_mb,estimated_cost_usd,cost_microdollars
12.65,cvdev,,a0fa903d-02e1-4e0b-8b78-3ec4ccd6ee22,2025-11-06 11:54:25.561000,122.0703125,2.2513334214687348e-07,0.22513334214687347
1.96,cvdev,,3ff17663-16d5-494d-85e2-441c7bca7c6e,2025-11-07 09:58:42.265000,122.0703125,2.0389417791366577e-07,0.20389417791366576
1.75,cvdev,,d6ad9e50-3b13-4c69-9617-130bff19dc96,2025-11-08 07:49:12.294000,122.0703125,2.03476944565773e-07,0.203476944565773
14.79,cvdev,,d07dcc68-1e46-49f9-875b-12bcfc847b76,2025-11-09 05:05:02.632000,122.0703125,2.2938514864444733e-07,0.22938514864444734
14.32,cvdev,,def3e142-a566-460b-8a52-75d8ac6b4d3c,2025-11-09 14:32:14.744000,122.0703125,2.28451340675354e-07,0.228451340675354
1.95,cvdev,,1ac847f6-ce18-4531-afdc-39fefea9aacd,2025-11-10 02:30:21.670000,122.0703125,2.038743096590042e-07,0.20387430965900422
1.94,cvdev,,691667fd-61c5-4155-9a95-900899ec0372,2025-11-10 16:49:04.456000,122.0703125,2.0385444140434264e-07,0.20385444140434264
1.89,cvdev,,4d590d96-9e31-4297-bae6-f7b9589a5a3b,2025-11-11 00:54:27.285000,122.0703125,2.0375510013103484e-07,0.20375510013103484
1.93,cvdev,,3378f86d-cfbb-49e1-8659-655f2b90a74a,2025-11-11 17:35:13.879000,122.0703125,2.0383457314968108e-07,0.2038345731496811
2.04,cvdev,,f4f96340-7588-4e86-a80c-6c0bf1cef1a0,2025-11-11 23:45:02.332000,122.0703125,2.0405312395095826e-07,0.20405312395095826
2.07,cvdev,,9950b40f-156d-4ad1-9c8e-9fbe5c3a4d1e,2025-11-12 15:58:52.096000,122.0703125,2.0411272871494294e-07,0.20411272871494293
4.16,cvdev,,d83c99f1-146d-40c4-bf53-845732916fdd,2025-11-12 17:15:37.798000,122.0703125,2.0826519393920898e-07,0.20826519393920898
14.31,cvdev,,216bab9f-06cc-4c34-9312-9f55a1274e98,2025-11-12 17:37:54.943000,122.0703125,2.2843147242069245e-07,0.22843147242069245
1.78,cvdev,,edf6d81b-05bd-4a67-9b3a-a32dffe40696,2025-11-12 17:37:55.062000,122.0703125,2.035365493297577e-07,0.2035365493297577
2.26,cvdev,,f9e9e97a-3f12-4536-90fd-0da481bc29fe,2025-11-12 22:02:35.077000,122.0703125,2.0449022555351257e-07,0.20449022555351257
1.94,cvdev,,e57eae68-21da-41fd-9449-c088ecc266b6,2025-11-13 19:54:07.190000,122.0703125,2.0385444140434264e-07,0.20385444140434264
1.72,cvdev,,1e32fa56-2cdd-4a21-98f9-ae0021ea7596,2025-11-14 07:42:39.459000,122.0703125,2.0341733980178832e-07,0.20341733980178833
13.94,cvdev,,7d7828cf-172f-4ed8-998c-81d1dbd806dc,2025-11-14 17:40:10.586000,122.0703125,2.276963469982147e-07,0.2276963469982147
1.91,cvdev,,5242ccfe-e53c-49ef-bfbf-86bd49f669f9,2025-11-15 01:30:31.801000,122.0703125,2.0379483664035796e-07,0.20379483664035797
1.9,cvdev,,fe758947-e6fe-4003-b826-0fbf4f285d04,2025-11-15 15:03:08.630000,122.0703125,2.037749683856964e-07,0.2037749683856964
2.27,cvdev,,442e9331-6f0c-43c3-9726-c4b142c7627b,2025-11-15 18:26:55.332000,122.0703125,2.0451009380817414e-07,0.20451009380817414
1.85,cvdev,,d5ccbbf7-a0b6-4057-a5ab-c39587fff1bf,2025-11-15 18:27:06.625000,122.0703125,2.0367562711238862e-07,0.20367562711238862
21.95,cvdev,,4faa5d46-7057-4037-9f85-309277e050ef,2025-11-16 12:18:03.339000,122.0703125,2.436108189821243e-07,0.24361081898212433
7.43,cvdev,,276d9aeb-38ee-4a9f-9f5a-9c14deff6499,2025-11-17 09:55:51.425000,122.0703125,2.147621132135391e-07,0.2147621132135391
2.05,cvdev,,351d0e1a-b7e5-4dfc-8895-db7e0f6c5e73,2025-11-17 18:34:36.169000,122.0703125,2.0407299220561982e-07,0.2040729922056198
1.85,cvdev,,172d3dd6-e542-46da-8e62-aafb32e62292,2025-11-17 18:34:40.748000,122.0703125,2.0367562711238862e-07,0.20367562711238862
1.94,cvdev,,35a9fc70-048d-4909-a20a-19e9fd55a3e9,2025-11-17 19:38:05.482000,122.0703125,2.0385444140434264e-07,0.20385444140434264
2.02,cvdev,,0b1dde6a-1a43-4abb-b1fd-80e6c3ce6296,2025-11-18 08:16:31.072000,122.0703125,2.0401338744163513e-07,0.20401338744163514
2.08,cvdev,,76693e79-e8e3-4d5d-b051-9f82823ef45e,2025-11-18 15:03:55.854000,122.0703125,2.041325969696045e-07,0.2041325969696045
1.94,cvdev,,f95e2b42-371c-45f4-b2ee-8d418180c7d8,2025-11-18 18:30:07.727000,122.0703125,2.0385444140434264e-07,0.20385444140434264
1.99,cvdev,,9bd3d02b-b696-4097-9fb5-becf17a39c45,2025-11-18 19:29:01.104000,122.0703125,2.0395378267765045e-07,0.20395378267765044
7.48,cvdev,,d39824bb-a127-4c08-9035-bf6b4bcfb791,2025-11-19 06:33:04.104000,122.0703125,2.1486145448684692e-07,0.2148614544868469
4.66,cvdev,,4b9b4d84-15e9-417e-b75f-5638e4ac8907,2025-11-19 12:47:31.171000,122.0703125,2.09258606672287e-07,0.209258606672287
1.91,cvdev,,253810a7-8289-4596-b703-f9feaa485338,2025-11-20 06:17:31.815000,122.0703125,2.0379483664035796e-07,0.20379483664035797
1.97,cvdev,,36ea748d-0a2d-482f-afce-d268eb1a9dcf,2025-11-20 10:35:09.929000,122.0703125,2.0391404616832733e-07,0.20391404616832734
12.75,cvdev,,5912dcc0-202c-4e6f-940f-7e4b2aeab9a6,2025-11-20 10:37:27.230000,122.0703125,2.2533202469348906e-07,0.22533202469348906
1.51,cvdev,,4ecb87d3-e488-4b5f-b06a-2be96206e96e,2025-11-20 10:37:28.989000,122.0703125,2.0300010645389557e-07,0.20300010645389557
13.92,cvdev,,4ca3ee22-8c0f-48db-a3a4-ec4605f00def,2025-11-20 15:18:27.502000,122.0703125,2.2765661048889161e-07,0.2276566104888916
1.99,cvdev,,a55898d4-2946-4cee-ad10-30ef607c9771,2025-11-21 05:00:17.544000,122.0703125,2.0395378267765045e-07,0.20395378267765044
1.9,cvdev,,6a4e9a68-1107-46d6-8553-c290a7a6003f,2025-11-22 03:21:26.594000,122.0703125,2.037749683856964e-07,0.2037749683856964
2.04,cvdev,,ee0d4688-1a6e-49da-8831-c08633dc9ea3,2025-11-23 01:07:38.371000,122.0703125,2.0405312395095826e-07,0.20405312395095826
2.1,cvdev,,b92f394d-d8ab-45e3-9da4-566b60d5d854,2025-11-23 22:58:05.738000,122.0703125,2.0417233347892762e-07,0.20417233347892763
13.52,cvdev,,e97bd39b-1053-4761-b0a3-0efb08ccbfca,2025-11-24 22:10:45.666000,122.0703125,2.268618803024292e-07,0.22686188030242918
1.95,cvdev,,3a034cb9-a37d-4fe3-84d9-08146215929e,2025-11-25 21:44:38.939000,122.0703125,2.038743096590042e-07,0.20387430965900422
2.49,cvdev,,234f3ae9-4be0-4e29-98f6-4590789c7601,2025-11-26 14:12:56.833000,122.0703125,2.0494719541072845e-07,0.20494719541072845
2.21,cvdev,,9c808651-f1c7-4e2d-93ec-3f0b6676028e,2025-11-26 20:37:48.767000,122.0703125,2.0439088428020477e-07,0.20439088428020477
11.78,cvdev,,6ed98bdf-550f-48ff-a9ff-f9ab45f35514,2025-11-27 09:59:17.618000,122.0703125,2.2340480399131774e-07,0.22340480399131774
1.57,cvdev,,89d7cbd8-9b53-4c8e-afa8-e7fbed419bda,2025-11-27 09:59:17.731000,122.0703125,2.0311931598186493e-07,0.20311931598186495
1.98,cvdev,,e08c4c54-bcc7-4268-85e4-c2c2d55268a7,2025-11-27 14:25:55.732000,122.0703125,2.039339144229889e-07,0.2039339144229889
1.96,cvdev,,4ef110c9-3a79-4b05-b781-7b23a967a5d6,2025-11-27 19:17:53.735000,122.0703125,2.0389417791366577e-07,0.20389417791366576
2.44,cvdev,,9efb18da-14d7-4485-85d9-2be5c3be90bf,2025-11-27 19:20:16.451000,122.0703125,2.0484785413742065e-07,0.20484785413742065
9.66,cvdev,,3386107a-0a0f-47cd-8c51-d0beda5a8845,2025-11-28 17:38:50.038000,122.0703125,2.19192734003067e-07,0.21919273400306702
18.05,cvdev,,78d226cf-8c66-4e50-8411-c4e9d198f383,2025-11-29 05:04:45.106000,122.0703125,2.358621996641159e-07,0.2358621996641159
12.55,cvdev,,97e192fc-6235-4e32-9253-d8e6eb9790f9,2025-11-29 15:42:13.729000,122.0703125,2.2493465960025787e-07,0.22493465960025788
1.86,cvdev,,c7eee41c-65b1-4c01-a72f-e792c19277e2,2025-11-30 13:42:15.963000,122.0703125,2.0369549536705018e-07,0.20369549536705017
2.14,cvdev,,e8bf3551-d5ac-4172-8feb-90ccedbaee05,2025-12-01 12:17:46.777000,122.0703125,2.0425180649757384e-07,0.20425180649757385
2.01,cvdev,,9b0f2703-0219-4689-886f-54fdf01072f9,2025-12-02 00:22:38.256000,122.0703125,2.0399351918697357e-07,0.20399351918697356
2.3,cvdev,,d1e0cd11-510d-4cf1-8bdb-ebe417a38ae4,2025-12-02 00:22:41.841000,122.0703125,2.0456969857215882e-07,0.20456969857215881
1.98,cvdev,,91ab81b6-87dc-43d9-95a7-95098eb0fdd4,2025-12-02 11:54:13.088000,122.0703125,2.039339144229889e-07,0.2039339144229889
12.86,cvdev,,c6e4d1fb-6ab8-46d5-ad52-c17b28714687,2025-12-02 21:03:02.600000,122.0703125,2.2555057549476624e-07,0.22555057549476623
1.6,cvdev,,b95538b4-ee87-4f12-a555-86b79349f7ea,2025-12-02 21:03:02.748000,122.0703125,2.0317892074584962e-07,0.20317892074584962
17.72,cvdev,,0f18bff6-102c-434c-a32b-77ef9ce20aff,2025-12-02 21:03:28.980000,122.0703125,2.3520654726028443e-07,0.23520654726028442
1.69,cvdev,,56d9aac1-2321-4a00-950f-686416edc0c2,2025-12-02 21:03:29.806000,122.0703125,2.0335773503780364e-07,0.20335773503780363
1.42,cvdev,,e2d721ab-d985-455d-8cfd-e15d2bad101f,2025-12-02 21:03:30.496000,122.0703125,2.0282129216194152e-07,0.20282129216194153
2.84,cvdev,,b60d88a7-ee72-41c4-aeaa-f5d69e43fa48,2025-12-03 11:26:39.833000,122.0703125,2.0564258432388307e-07,0.20564258432388308
18.93,cvdev,,652f1e0e-02ad-4387-83d3-ff6284b0516b,2025-12-03 11:43:15.406000,122.0703125,2.376106060743332e-07,0.2376106060743332
1.65,cvdev,,dfd8b281-daa6-4597-8017-5a12f1be35a0,2025-12-03 11:43:25.220000,122.0703125,2.032782620191574e-07,0.20327826201915739
2.06,cvdev,,4d3a30ed-0d4f-4d1b-945a-441a4cadb319,2025-12-04 10:50:42.266000,122.0703125,2.0409286046028138e-07,0.20409286046028138
4.25,cvdev,,022a5b9a-a9c8-470e-bdc7-9f308dd95f89,2025-12-05 09:45:58.955000,122.0703125,2.0844400823116303e-07,0.20844400823116302
2.17,cvdev,,15a0a3f5-c2b2-43af-884f-3281ea64c05b,2025-12-06 07:50:41.668000,122.0703125,2.0431141126155852e-07,0.20431141126155852
2.02,cvdev,,a0d331bc-893a-403a-8396-be5ed4683a85,2025-12-07 05:36:32.035000,122.0703125,2.0401338744163513e-07,0.20401338744163514
2.16,cvdev,,08c520c5-8cce-4f46-aa00-0838b311e49c,2025-12-08 03:35:09.127000,122.0703125,2.0429154300689696e-07,0.20429154300689698
13.15,cvdev,,146c1398-71fb-4951-850a-94a657fc59a7,2025-12-08 16:15:07.010000,122.0703125,2.2612675487995148e-07,0.22612675487995149
1.92,cvdev,,c8c13203-a5a7-43c7-b409-7cb6dd2fdfb5,2025-12-08 18:34:24.819000,122.0703125,2.0381470489501952e-07,0.20381470489501952
1.53,cvdev,,df262179-1523-4920-a79d-8c86f79abca4,2025-12-08 18:34:33.856000,122.0703125,2.030398429632187e-07,0.2030398429632187
14.52,cvdev,,09213d32-cc3b-4dd7-a1df-88a8c14644e0,2025-12-08 19:39:39.103000,122.0703125,2.288487057685852e-07,0.2288487057685852
1.82,cvdev,,93bdd89e-38ae-49de-823c-702ed09f9d57,2025-12-09 02:23:34.636000,122.0703125,2.0361602234840394e-07,0.20361602234840392
5.39,cvdev,,9db809f8-d80f-4d9a-ab58-ffec0a162f7a,2025-12-09 17:13:20.251000,122.0703125,2.1070898926258087e-07,0.21070898926258086
14.88,cvdev,,4cfc2022-89de-42a2-8586-5ecaf5188eab,2025-12-09 21:48:45.878000,122.0703125,2.2956396293640138e-07,0.22956396293640138
1.92,cvdev,,d5d522c7-29eb-425b-bec6-af7999196cf1,2025-12-10 01:17:15.408000,122.0703125,2.0381470489501952e-07,0.20381470489501952
1.88,cvdev,,a741d270-1233-49f8-9451-2558bccdf034,2025-12-10 13:38:32.449000,122.0703125,2.037352318763733e-07,0.2037352318763733
1.88,cvdev,,7751f856-16d9-487b-b462-fa7ee61be0d4,2025-12-11 00:06:56.995000,122.0703125,2.037352318763733e-07,0.2037352318763733
1.92,cvdev,,7b3ae1ab-a9a3-4f36-b304-1f83170f56fa,2025-12-11 03:22:16.235000,122.0703125,2.0381470489501952e-07,0.20381470489501952
14.2,cvdev,,c5cf0359-7a16-4348-80fc-045ca1b0a10f,2025-12-11 04:05:08.439000,122.0703125,2.2821292161941527e-07,0.22821292161941528
2.16,cvdev,,79735db3-c670-43ee-9e37-44878898d081,2025-12-11 22:30:47.452000,122.0703125,2.0429154300689696e-07,0.20429154300689698
2.36,cvdev,,356e8fa8-397f-41a7-b5a6-c68c3023fcfd,2025-12-12 20:03:21.670000,122.0703125,2.0468890810012819e-07,0.2046889081001282
19.25,cvdev,,c7947a2a-62af-4c41-9039-33e9ccd2654c,2025-12-12 20:40:44.690000,122.0703125,2.382463902235031e-07,0.2382463902235031
1.83,cvdev,,5988c926-ccfd-4886-b508-3ad728ed5ab3,2025-12-13 16:40:06.976000,122.0703125,2.036358906030655e-07,0.2036358906030655
1.53,cvdev,,42fcc3e4-6212-446c-8b96-541e8f94c669,2025-12-13 16:40:07.115000,122.0703125,2.030398429632187e-07,0.2030398429632187
2.05,cvdev,,3f4eb409-7d7e-49f7-a856-18a2ccca1910,2025-12-13 18:28:17.679000,122.0703125,2.0407299220561982e-07,0.2040729922056198
1.91,cvdev,,be2bbbe0-9022-4e9e-917e-fe0b89dd9cc6,2025-12-14 16:14:03.710000,122.0703125,2.0379483664035796e-07,0.20379483664035797
1.7,cvdev,,94b611f9-cf58-46b4-b1d8-f920d86d0002,2025-12-15 14:15:23.732000,122.0703125,2.033776032924652e-07,0.2033776032924652
13.51,cvdev,,074a67ec-e582-4faf-9d43-877933bd3a33,2025-12-16 12:31:29.505000,122.0703125,2.2684201204776763e-07,0.22684201204776763
2.06,cvdev,,0f834348-0229-4663-af81-c5ff3a02c104,2025-12-16 13:26:42.993000,122.0703125,2.0409286046028138e-07,0.20409286046028138
1.85,cvdev,,97392091-f6fe-43ae-a2d0-5760d562d8e4,2025-12-17 10:52:01.703000,122.0703125,2.0367562711238862e-07,0.20367562711238862
1.99,cvdev,,2ae37154-f8df-4d9d-be0e-a87024449594,2025-12-17 12:09:45.364000,122.0703125,2.0395378267765045e-07,0.20395378267765044
1.75,cvdev,,23b81d85-1be6-48ea-b796-4fbd6ad37c5f,2025-12-17 14:57:03.363000,122.0703125,2.03476944565773e-07,0.203476944565773
2.45,cvdev,,7b106692-d279-44f0-9933-5ee1ae6ad6a5,2025-12-18 09:21:15.272000,122.0703125,2.048677223920822e-07,0.2048677223920822
14.32,cvdev,,f5953212-cfd7-4242-b120-71ccac91a6fe,2025-12-18 13:19:37.719000,122.0703125,2.28451340675354e-07,0.228451340675354
13.01,cvdev,,4da00821-a194-40f1-8702-673dbbebf4c6,2025-12-19 07:36:30.428000,122.0703125,2.2584859931468963e-07,0.22584859931468962
4.18,cvdev,,a7a212d3-751d-4e91-b37e-ba916062025d,2025-12-20 05:36:35.598000,122.0703125,2.083049304485321e-07,0.2083049304485321
11.0,cvdev,,371b997f-c602-46fd-a7fe-23a7840b914b,2025-12-20 05:41:08.700000,122.0703125,2.2185508012771607e-07,0.22185508012771607
1.96,cvdev,,302fbe18-df52-41e1-ac3c-96a637ad79df,2025-12-21 03:38:36.797000,122.0703125,2.0389417791366577e-07,0.20389417791366576
11.48,cvdev,,1689bcb8-84fd-481c-9711-56d2b09b535c,2025-12-22 01:39:41.380000,122.0703125,2.2280875635147096e-07,0.22280875635147096
12.68,cvdev,,34a44ea6-2a9a-4d3d-96e4-fff4ba06dbc8,2025-12-22 05:09:43.757000,122.0703125,2.2519294691085816e-07,0.22519294691085817
2.16,cvdev,,0a10a1a7-d9be-41a3-8d71-2903a9367cd3,2025-12-22 05:09:43.976000,122.0703125,2.0429154300689696e-07,0.20429154300689698
1.44,cvdev,,9c99615d-abfd-4d76-a310-938875a0b907,2025-12-22 05:09:46.374000,122.0703125,2.0286102867126464e-07,0.20286102867126463
1.57,cvdev,,b370b99b-a1c5-4897-aee1-c76ef797565e,2025-12-22 05:09:46.616000,122.0703125,2.0311931598186493e-07,0.20311931598186495
1.87,cvdev,,20661af1-fac6-4829-a408-63dfef4539bd,2025-12-22 05:09:46.656000,122.0703125,2.0371536362171174e-07,0.20371536362171175
1.62,cvdev,,f10237d6-8e44-4142-877d-62bcd2b86b69,2025-12-22 05:09:46.739000,122.0703125,2.0321865725517274e-07,0.20321865725517274
1.42,cvdev,,91e97be1-16d6-4451-8c8b-ab0ad24013c8,2025-12-22 05:09:46.800000,122.0703125,2.0282129216194152e-07,0.20282129216194153
6.35,cvdev,,4ffc6370-4686-475e-be0f-f94ac034b8a5,2025-12-23 00:02:28.088000,122.0703125,2.1261634171009064e-07,0.21261634171009064
1.78,cvdev,,e6e5813e-5515-42c2-a49c-e5c4c419f195,2025-12-23 20:18:43.252000,122.0703125,2.035365493297577e-07,0.2035365493297577
1.72,cvdev,,f30e9326-cc63-4ad5-aa5c-42cf05bbcdac,2025-12-23 20:18:43.658000,122.0703125,2.0341733980178832e-07,0.20341733980178833
1.53,cvdev,,0a42929e-de97-4594-ae5b-4747f2413db0,2025-12-23 20:18:54.205000,122.0703125,2.030398429632187e-07,0.2030398429632187
1.37,cvdev,,87afbac1-0c31-491f-8ae9-2d349c2bd03c,2025-12-23 20:18:54.427000,122.0703125,2.0272195088863374e-07,0.20272195088863373
1.52,cvdev,,72179ea8-5c03-4d35-ae2e-83d0b862182e,2025-12-23 20:18:55.138000,122.0703125,2.0301997470855713e-07,0.20301997470855712
2.91,cvdev,,4d2b3ad0-abec-4bf8-8e9a-fa7dac255e1e,2025-12-23 22:23:55.020000,122.0703125,2.0578166210651397e-07,0.20578166210651397
6.81,cvdev,,e4e4e6ed-49d2-4bb4-b4cb-0a1adb54af85,2025-12-24 20:27:49.017000,122.0703125,2.135302814245224e-07,0.2135302814245224
1.93,cvdev,,bd3915e5-1e7e-4cd6-ae85-0cf119b9d904,2025-12-25 18:23:47.167000,122.0703125,2.0383457314968108e-07,0.2038345731496811
2.02,cvdev,,6cdf32d9-5caf-4453-9897-6a849900c34b,2025-12-26 16:25:41.391000,122.0703125,2.0401338744163513e-07,0.20401338744163514
3.2,cvdev,,e16736e9-578b-4ef8-b36c-51ef07f0ecbd,2025-12-27 14:29:31.835000,122.0703125,2.0635784149169922e-07,0.20635784149169922
2.38,cvdev,,e4665578-ec46-4444-a52e-b0978ad64140,2025-12-28 12:34:20.026000,122.0703125,2.0472864460945128e-07,0.20472864460945128
2.2,cvdev,,35c5b0c5-01b2-4323-8af5-8ad369d64ff8,2025-12-28 17:08:16.929000,122.0703125,2.043710160255432e-07,0.2043710160255432
2.72,cvdev,,ba761965-bfc3-4c92-aeb6-cc1fa45bed89,2025-12-29 10:50:42.069000,122.0703125,2.0540416526794433e-07,0.20540416526794433
2.02,cvdev,,37bca20b-7720-411a-ad02-4be0939cbd8d,2025-12-29 12:15:06.296000,122.0703125,2.0401338744163513e-07,0.20401338744163514
2.07,cvdev,,2f34334a-7e6a-4bf6-8eb8-c480ae598b12,2025-12-30 06:58:14.037000,122.0703125,2.0411272871494294e-07,0.20411272871494293
2.04,cvdev,,c9270452-9812-49b1-9a3a-d911634121ad,2025-12-30 09:16:36.918000,122.0703125,2.0405312395095826e-07,0.20405312395095826
2.03,cvdev,,cd8f5233-54c9-4271-90a6-857c4492de2f,2025-12-30 13:28:01.100000,122.0703125,2.040332556962967e-07,0.20403325569629668
2.3,cvdev,,c2911d79-842d-480b-9e8c-ff93e2ffa9fa,2025-12-31 07:38:34.846000,122.0703125,2.0456969857215882e-07,0.20456969857215881
2.08,cvdev,,9a7d47fd-5c0b-434c-8379-efc9a6ae5a1b,2025-12-31 13:13:03.915000,122.0703125,2.041325969696045e-07,0.2041325969696045
1.83,cvdev,,fd10796c-1a01-49b1-b01c-df86cc530e66,2026-01-01 03:55:29.043000,122.0703125,2.036358906030655e-07,0.2036358906030655
16.15,cvdev,,316b033e-e329-4f12-8563-c883eb0f40d0,2026-01-01 05:44:33.791000,122.0703125,2.320872312784195e-07,0.2320872312784195
19.86,cvdev,,1c63e823-aa61-46f0-8158-fd40cb83a65b,2026-01-01 14:29:12.018000,122.0703125,2.394583537578583e-07,0.2394583537578583
2.38,cvdev,,14a67c7b-e7ac-42ee-af7b-f964a52328bf,2026-01-01 14:29:21.958000,122.0703125,2.0472864460945128e-07,0.20472864460945128
1.81,cvdev,,cbdf218d-7a7f-4236-a387-6fe19a16922c,2026-01-02 03:52:27.728000,122.0703125,2.0359615409374238e-07,0.20359615409374238
2.02,cvdev,,415a8067-3ff6-4fd8-80bc-e2dff9863776,2026-01-03 02:16:54.548000,122.0703125,2.0401338744163513e-07,0.20401338744163514
2.05,cvdev,,c218adc7-dc94-4f0b-8103-a268104f6441,2026-01-03 15:06:21.577000,122.0703125,2.0407299220561982e-07,0.2040729922056198
1.72,cvdev,,2e7c3f68-4960-4b14-84bc-de925c7ffce0,2026-01-03 15:06:22.247000,122.0703125,2.0341733980178832e-07,0.20341733980178833
11.49,cvdev,,cf3c5c35-26ea-4657-a8d2-a0facff73067,2026-01-03 15:42:08.408000,122.0703125,2.2282862460613252e-07,0.2228286246061325
1.6,cvdev,,16962fe2-9d86-4514-bbad-121edafc8be3,2026-01-03 15:42:22.289000,122.0703125,2.0317892074584962e-07,0.20317892074584962
15.28,cvdev,,47982432-e64c-4bb6-b16d-6c10ab3f97cb,2026-01-04 00:34:57.767000,122.0703125,2.3035869312286377e-07,0.23035869312286378
2.15,cvdev,,9528ca41-5b28-4874-aab5-992455b2a3d0,2026-01-04 22:58:34.523000,122.0703125,2.042716747522354e-07,0.2042716747522354
1.99,cvdev,,7c137505-5d5c-4006-bbc7-305bf60fa7bf,2026-01-05 21:57:43.043000,122.0703125,2.0395378267765045e-07,0.20395378267765044
2.11,cvdev,,20df322d-224b-4314-8105-00f6aa43ec3f,2026-01-06 03:43:24.869000,122.0703125,2.0419220173358918e-07,0.20419220173358918
1.63,cvdev,,63c5b977-f677-4bce-aa3d-c7b8100e90fa,2026-01-06 03:43:26.454000,122.0703125,2.032385255098343e-07,0.2032385255098343
1.74,cvdev,,7ad1df71-b00b-4549-a61b-1acb441d252f,2026-01-06 03:43:28.157000,122.0703125,2.0345707631111145e-07,0.20345707631111146
1.75,cvdev,,85538b94-31d5-484b-98ee-0d7d9efcbdd1,2026-01-06 03:43:29.867000,122.0703125,2.03476944565773e-07,0.203476944565773
2.11,cvdev,,a43bec00-6596-4fba-b8ce-9f3b0f42123e,2026-01-06 12:18:03.304000,122.0703125,2.0419220173358918e-07,0.20419220173358918
1.99,cvdev,,12616e3a-3c67-4f81-8b94-7802ccaa3fbd,2026-01-06 20:40:48.060000,122.0703125,2.0395378267765045e-07,0.20395378267765044
2.06,cvdev,,99592ec3-1352-4d8c-b829-07d32706a736,2026-01-07 08:49:47.724000,122.0703125,2.0409286046028138e-07,0.20409286046028138
1.75,cvdev,,f0c21d8a-8065-494f-92f7-84d83d857725,2026-01-07 08:49:47.873000,122.0703125,2.03476944565773e-07,0.203476944565773
2.63,cvdev,,0bfde99f-2b73-4745-80cb-d02043e6e9ef,2026-01-07 14:30:29.485000,122.0703125,2.0522535097599028e-07,0.2052253509759903
2.03,cvdev,,bbd5c72d-62bd-4754-ab08-a054b63e01b1,2026-01-07 19:39:29.926000,122.0703125,2.040332556962967e-07,0.20403325569629668
7.11,cvdev,,b4aba605-5fed-4440-a526-950950f89d3b,2026-01-08 04:36:00.049000,122.0703125,2.141263290643692e-07,0.2141263290643692
10.22,cvdev,,77c2441c-9e56-4e83-980e-d7f3bce8fba4,2026-01-08 18:40:31.886000,122.0703125,2.2030535626411438e-07,0.22030535626411438
9.8,cvdev,,5e42cc11-99d2-42c1-9ce6-faa2157d2154,2026-01-09 08:02:03.255000,122.0703125,2.1947088956832887e-07,0.21947088956832886
3.03,cvdev,,697d2b02-0775-4c45-a7a7-de9a8c053ad6,2026-01-09 13:03:08.452000,122.0703125,2.060200811624527e-07,0.2060200811624527
14.18,cvdev,,dcd995ff-ac8c-4bca-a79c-a8aa780f6fa8,2026-01-09 17:39:47.182000,122.0703125,2.2817318511009215e-07,0.22817318511009216
2.03,cvdev,,0128d946-d449-4181-8a70-3f0f9de4735d,2026-01-10 16:24:18.365000,122.0703125,2.040332556962967e-07,0.20403325569629668
2.37,cvdev,,83f67f5b-cca3-4860-96c0-233f5619b2ce,2026-01-11 15:02:37.001000,122.0703125,2.0470877635478972e-07,0.20470877635478973
2.69,cvdev,,e894cb64-3879-485f-99c9-222b0e73f468,2026-01-11 21:11:38.887000,122.0703125,2.0534456050395965e-07,0.20534456050395966
2.15,cvdev,,2d722db0-d693-4d67-9cf8-59d1cfd8e972,2026-01-12 13:57:11.911000,122.0703125,2.042716747522354e-07,0.2042716747522354
2.04,cvdev,,d4b7c997-bd49-485d-b305-6e25cb2d8ddd,2026-01-13 13:13:39.344000,122.0703125,2.0405312395095826e-07,0.20405312395095826
2.16,cvdev,,d077f46d-63e8-4c3f-8a4a-d2099d07c415,2026-01-13 13:44:19.895000,122.0703125,2.0429154300689696e-07,0.20429154300689698
1.93,cvdev,,5871f389-7367-422b-897f-faa1c6558690,2026-01-14 12:26:06.888000,122.0703125,2.0383457314968108e-07,0.2038345731496811
1.94,cvdev,,4d6cd2c3-d64c-4726-be0c-757c56698007,2026-01-14 13:57:42.307000,122.0703125,2.0385444140434264e-07,0.20385444140434264
13.88,cvdev,,12cb2aed-17f5-4daf-9ba2-54d34b6cfeeb,2026-01-15 11:36:45.939000,122.0703125,2.2757713747024537e-07,0.22757713747024538
2.12,cvdev,,15b71e04-7617-476f-a532-7d32d6020619,2026-01-15 15:04:18.451000,122.0703125,2.0421206998825074e-07,0.20421206998825076
2.18,cvdev,,2f1f43dd-c336-47c4-8add-b56fe29b891d,2026-01-16 10:45:03.586000,122.0703125,2.0433127951622009e-07,0.2043312795162201
1.89,cvdev,,0a6c3c3b-29a1-4bcc-a6bb-159806654412,2026-01-17 05:32:50.484000,122.0703125,2.0375510013103484e-07,0.20375510013103484
15.15,cvdev,,d2d95f9c-c2d7-4158-bc75-a247d7f4cd33,2026-01-17 09:42:43.361000,122.0703125,2.3010040581226348e-07,0.2301004058122635
2.04,cvdev,,73505f41-cb3a-4d41-9389-1d3e521ce7bb,2026-01-18 08:32:04.090000,122.0703125,2.0405312395095826e-07,0.20405312395095826
1.85,cvdev,,d620a53b-1d92-4d45-8031-ab33be6ecdd5,2026-01-18 11:05:05.841000,122.0703125,2.0367562711238862e-07,0.20367562711238862
